activeKilocalories,activityType,averageHeartRateInBeatsPerMinute,averagePaceInMinutesPerKilometer,averageRunCadenceInStepsPerMinute,averageSpeedInMetersPerSecond,date,deviceName,distanceInMeters,durationInSeconds,maxHeartRateInBeatsPerMinute,maxPaceInMinutesPerKilometer,maxRunCadenceInStepsPerMinute,maxSpeedInMetersPerSecond,id,startTimeInSeconds,startTimeOffsetInSeconds,steps,summaryId
43.0,WALKING,93.0,15.782828,118.0,1.056,,vivosmart4APAC,765.42,725.0,114.0,9.077705,144.0,1.8359999999999999,1102_mrw_activities_1,1647612564.0,28800.0,1262.0,8479516322.0
46.0,WALKING,88.0,22.522522,118.0,0.74,,vivosmart4APAC,669.66,905.0,103.0,9.162543,144.0,1.819,1102_mrw_activities_1,1647767880.0,28800.0,1170.0,8489644367.0
19.0,STRENGTH_TRAINING,91.0,,,,,vivosmart4APAC,,401.0,104.0,,,,1102_mrw_activities_1,1647818945.0,28800.0,8.0,8494991204.0
25.0,STRENGTH_TRAINING,91.0,,,,,vivosmart4APAC,,541.0,108.0,,,,1102_mrw_activities_1,1647819475.0,28800.0,40.0,8494991363.0
18.0,STRENGTH_TRAINING,95.0,,,,,vivosmart4APAC,,341.0,121.0,,,,1102_mrw_activities_1,1647820172.0,28800.0,12.0,8494991497.0
111.0,INDOOR_CARDIO,139.0,8333.333,,0.002,,vivosmart4APAC,1.78,876.0,153.0,,,,1102_mrw_activities_1,1647820848.0,28800.0,1272.0,8494991726.0
11.0,STRENGTH_TRAINING,89.0,,,,,vivosmart4APAC,,242.0,113.0,,,,1102_mrw_activities_1,1647905994.0,28800.0,,8500700110.0
188.0,INDOOR_CARDIO,138.0,,,,,vivosmart4APAC,,1558.0,164.0,,,,1102_mrw_activities_1,1647906678.0,28800.0,2234.0,8500800514.0
43.0,STRENGTH_TRAINING,93.0,,,,,vivosmart4APAC,,865.0,124.0,,,,1102_mrw_activities_1,1647991793.0,28800.0,138.0,8506985308.0
101.0,STRENGTH_TRAINING,121.0,,,,,vivosmart4APAC,,1014.0,147.0,,,,1102_mrw_activities_1,1647992887.0,28800.0,18.0,8507042923.0
78.0,RUNNING,152.0,6.2468767,176.0,2.668,,vivosmart4APAC,1504.51,564.0,165.0,4.798925,192.0,3.4730000000000003,1102_mrw_activities_1,1647994091.0,28800.0,1604.0,8507081687.0
213.0,INDOOR_CARDIO,119.0,16666.666,,0.001,,vivosmart4APAC,2.66,2560.0,148.0,,,,1102_mrw_activities_1,1648683624.0,28800.0,940.0,8557695620.0
7.0,INDOOR_CARDIO,101.0,1.4209793,,11.729000000000001,,vivosmart4APAC,1269.1,108.0,105.0,,,,1102_mrw_activities_1,1649149159.0,28800.0,162.0,8584490112.0
808.0,INDOOR_CARDIO,122.0,15.028554999999999,,1.109,,vivosmart4APAC,10739.53,9684.0,200.0,,,,1102_mrw_activities_1,1649149366.0,28800.0,9618.0,8584496409.0
12.0,STRENGTH_TRAINING,89.0,,,,,vivosmart4APAC,,299.0,101.0,,,,1102_mrw_activities_1,1649201926.0,28800.0,4.0,8588329600.0
24.0,STRENGTH_TRAINING,98.0,,,,,vivosmart4APAC,,411.0,122.0,,,,1102_mrw_activities_1,1649202363.0,28800.0,84.0,8588330810.0
9.0,STRENGTH_TRAINING,93.0,,,,,vivosmart4APAC,,212.0,103.0,,,,1102_mrw_activities_1,1649202987.0,28800.0,,8588332644.0
194.0,INDOOR_CARDIO,135.0,,,,,vivosmart4APAC,,1775.0,167.0,,,,1102_mrw_activities_1,1649203422.0,28800.0,684.0,8588363037.0
13.0,STRENGTH_TRAINING,87.0,,,,,vivosmart4APAC,,301.0,98.0,,,,1102_mrw_activities_1,1649287286.0,28800.0,24.0,8594081697.0
84.0,STRENGTH_TRAINING,96.0,,,,,vivosmart4APAC,,1477.0,131.0,,,,1102_mrw_activities_1,1649287773.0,28800.0,18.0,8594084562.0
178.0,INDOOR_CARDIO,133.0,8333.333,,0.002,,vivosmart4APAC,3.42,1668.0,162.0,,,,1102_mrw_activities_1,1649289274.0,28800.0,748.0,8594085148.0
289.0,WALKING,101.0,17.488632,114.0,0.953,,vivosmart4APAC,4916.56,5158.0,116.0,7.666360000000001,140.0,2.174,1102_mrw_activities_1,1649581042.0,28800.0,8760.0,8612247680.0
187.0,INDOOR_CARDIO,126.0,,,,,vivosmart4APAC,,1841.0,179.0,,,,1102_mrw_activities_1,1649631021.0,28800.0,3456.0,8616522635.0
234.0,INDOOR_CARDIO,113.0,4.098025,,4.067,,vivosmart4APAC,14512.48,3568.0,168.0,,,,1102_mrw_activities_1,1649717524.0,28800.0,4974.0,8622286682.0
344.0,RUNNING,120.0,9.803921,148.0,1.7,,vivosmart4APAC,6194.04,3644.0,170.0,4.9617944000000005,188.0,3.359,1102_mrw_activities_1,1650454141.0,28800.0,7800.0,8673233827.0
327.0,RUNNING,132.0,7.4074073,158.0,2.25,,vivosmart4APAC,6769.15,3008.0,162.0,4.618084400000001,190.0,3.609,1102_mrw_activities_1,1650542168.0,28800.0,7524.0,8679390759.0
157.0,WALKING,87.0,17.059025,114.0,0.977,,vivosmart4APAC,2828.47,2895.0,107.0,4.2944255,236.0,3.8810000000000002,1102_mrw_activities_1,1650704221.0,28800.0,4692.0,8700804564.0
153.0,WALKING,87.0,22.192632999999997,116.0,0.7509999999999999,,vivosmart4APAC,2080.96,2772.0,95.0,5.13769,242.0,3.2439999999999998,1102_mrw_activities_1,1650791744.0,28800.0,4824.0,8700804916.0
182.0,RUNNING,140.0,6.855889299999999,160.0,2.431,,vivosmart4APAC,3526.56,1451.0,165.0,4.9677095,188.0,3.355,1102_mrw_activities_1,1650888932.0,28800.0,3870.0,8703258178.0
59.0,WALKING,72.0,,,,,vivosmart4APAC,,2241.0,93.0,,,,1102_mrw_activities_1,1650946885.0,28800.0,14.0,8709063055.0
64.0,WALKING,94.0,20.080322,112.0,0.83,,vivosmart4APAC,957.33,1154.0,112.0,7.8284016,168.0,2.129,1102_mrw_activities_1,1651066253.0,28800.0,1764.0,8716234523.0
33.0,WALKING,,18.518518,116.0,0.9,,vivosmart4APAC,719.94,800.0,,9.914734,132.0,1.681,1102_mrw_activities_1,1653190494.0,28800.0,1066.0,8875382331.0
125.0,WALKING,76.0,1111.1111,108.0,0.015,,vivosmart4APAC,52.33,3475.0,102.0,11.51013,112.0,1.4480000000000002,1102_mrw_activities_10,1648778103.0,28800.0,132.0,8562439923.0
44.0,WALKING,92.0,17.543860000000002,108.0,0.95,,vivosmart4APAC,735.11,774.0,106.0,11.238480000000001,116.0,1.483,1102_mrw_activities_10,1648884913.0,28800.0,1086.0,8566171625.0
43.0,WALKING,89.0,20.911753,108.0,0.797,,vivosmart4APAC,601.71,755.0,107.0,11.246064,116.0,1.482,1102_mrw_activities_10,1648984009.0,28800.0,960.0,8574517718.0
43.0,WALKING,98.0,16.6334,112.0,1.002,,vivosmart4APAC,694.84,694.0,107.0,10.893247,120.0,1.53,1102_mrw_activities_10,1650513760.0,28800.0,1010.0,8677430187.0
104.0,WALKING,107.0,18.115942,104.0,0.92,,vivosmart4APAC,1441.16,1567.0,117.0,9.611688000000001,136.0,1.734,1102_mrw_activities_10,1650543674.0,28800.0,2142.0,8679395182.0
55.0,WALKING,109.0,15.888147,106.0,1.0490000000000002,,vivosmart4APAC,735.66,701.0,128.0,7.8802204,158.0,2.115,1102_mrw_activities_2,1648529740.0,28800.0,1056.0,8544117127.0
77.0,WALKING,112.0,13.0310135,108.0,1.2790000000000001,,vivosmart4APAC,1205.54,943.0,122.0,9.980039999999999,124.0,1.67,1102_mrw_activities_2,1648530459.0,28800.0,1546.0,8544162890.0
75.0,WALKING,108.0,11.590171,118.0,1.4380000000000002,,vivosmart4APAC,1120.42,779.0,122.0,6.9589424,134.0,2.395,1102_mrw_activities_2,1648807772.0,28800.0,1290.0,8561920817.0
76.0,WALKING,104.0,14.269406,112.0,1.168,,vivosmart4APAC,1171.99,1003.0,115.0,8.047642,154.0,2.0709999999999997,1102_mrw_activities_2,1649305924.0,28800.0,1564.0,8594629006.0
88.0,WALKING,116.0,13.102725999999999,118.0,1.272,,vivosmart4APAC,1175.9,925.0,130.0,9.48047,126.0,1.758,1102_mrw_activities_2,1650622427.0,28800.0,1618.0,8684581301.0
102.0,WALKING,114.0,12.121212,122.0,1.375,,vivosmart4APAC,1598.19,1162.0,124.0,3.2552083,248.0,5.12,1102_mrw_activities_2,1650640649.0,28800.0,1902.0,8686175365.0
227.0,WALKING,111.0,11.215792,116.0,1.486,,vivosmart4APAC,3936.19,2649.0,131.0,4.157312999999999,218.0,4.0089999999999995,1102_mrw_activities_2,1650692002.0,28800.0,4706.0,8689025637.0
187.0,WALKING,114.0,11.999039999999999,120.0,1.389,,vivosmart4APAC,2893.02,2082.0,128.0,6.629541400000001,182.0,2.5140000000000002,1102_mrw_activities_2,1650778412.0,28800.0,3602.0,8695114171.0
102.0,RUNNING,132.0,6.632179300000001,144.0,2.513,,vivosmart4APAC,1796.02,715.0,181.0,4.100041,176.0,4.065,1102_mrw_activities_2,1650862307.0,28800.0,1670.0,8701424057.0
109.0,WALKING,133.0,13.020833,120.0,1.28,,vivosmart4APAC,1097.71,858.0,143.0,4.1469684,226.0,4.019,1102_mrw_activities_2,1650863297.0,28800.0,1330.0,8701471832.0
104.0,WALKING,117.0,14.788525,118.0,1.127,,vivosmart4APAC,1266.44,1124.0,130.0,6.5436463,186.0,2.5469999999999997,1102_mrw_activities_2,1650882725.0,28800.0,1702.0,8702680129.0
76.0,WALKING,118.0,12.456403,124.0,1.338,,vivosmart4APAC,1173.4,877.0,129.0,3.4069227999999994,250.0,4.8919999999999995,1102_mrw_activities_2,1650893385.0,28800.0,1314.0,8703573967.0
77.0,WALKING,115.0,13.397642000000001,120.0,1.244,,vivosmart4APAC,1013.68,815.0,129.0,8.153947,136.0,2.044,1102_mrw_activities_2,1650927648.0,28800.0,1362.0,8706493998.0
92.0,WALKING,108.0,11.261261,126.0,1.48,,vivosmart4APAC,1333.29,901.0,123.0,5.868545,188.0,2.84,1102_mrw_activities_2,1651186877.0,28800.0,1702.0,8724809030.0
182.0,WALKING,84.0,12.183236,120.0,1.368,,vivosmart4APAC,2716.6,1985.0,142.0,7.921419,156.0,2.104,1102_mrw_activities_2,1651302472.0,28800.0,3452.0,8731547650.0
166.0,WALKING,112.0,13.594345,116.0,1.226,,vivosmart4APAC,2368.21,1932.0,125.0,8.658009,142.0,1.925,1102_mrw_activities_2,1651495251.0,28800.0,3210.0,8746056628.0
70.0,WALKING,99.0,12.354830999999999,122.0,1.349,,vivosmart4APAC,1048.71,777.0,119.0,7.09824,166.0,2.3480000000000003,1102_mrw_activities_2,1651532654.0,28800.0,1342.0,8749182215.0
87.0,WALKING,111.0,12.761613,114.0,1.306,,vivosmart4APAC,1312.55,1005.0,122.0,7.3356805,168.0,2.272,1102_mrw_activities_2,1651572786.0,28800.0,1710.0,8751386323.0
93.0,WALKING,105.0,12.373175,122.0,1.347,,vivosmart4APAC,1374.72,1020.0,124.0,8.577801,134.0,1.943,1102_mrw_activities_2,1651619169.0,28800.0,1728.0,8755760722.0
11.0,RUNNING,121.0,10.288066,120.0,1.62,,vivosmart4APAC,179.66,111.0,124.0,9.453583,124.0,1.7630000000000001,1102_mrw_activities_2,1651659859.0,28800.0,224.0,8757936610.0
99.0,WALKING,102.0,12.263919999999999,124.0,1.359,,vivosmart4APAC,1402.65,1032.0,122.0,6.025548000000001,198.0,2.766,1102_mrw_activities_2,1651705405.0,28800.0,1808.0,8762109345.0
77.0,WALKING,112.0,12.960083000000001,114.0,1.286,,vivosmart4APAC,1136.33,884.0,124.0,8.941345,122.0,1.864,1102_mrw_activities_2,1653023591.0,28800.0,1452.0,8857339413.0
106.0,WALKING,112.0,13.539129,122.0,1.2309999999999999,,vivosmart4APAC,1351.17,1098.0,131.0,8.430282,134.0,1.9769999999999999,1102_mrw_activities_2,1653089290.0,28800.0,1786.0,8862647289.0
99.0,WALKING,119.0,9.780908,124.0,1.704,,vivosmart4APAC,1575.41,925.0,145.0,8.300134,132.0,2.008,1102_mrw_activities_2,1653107786.0,28800.0,1914.0,8862647425.0
133.0,WALKING,117.0,14.208582999999999,116.0,1.173,,vivosmart4APAC,1767.65,1507.0,138.0,8.283631,126.0,2.012,1102_mrw_activities_2,1653109351.0,28800.0,2394.0,8862720697.0
276.0,WALKING,98.0,11.103708000000001,120.0,1.501,,vivosmart4APAC,4286.82,2857.0,130.0,7.252683,126.0,2.298,1102_mrw_activities_2,1653193622.0,28800.0,5392.0,8869088797.0
102.0,WALKING,115.0,13.970382999999998,116.0,1.193,,vivosmart4APAC,1362.78,1142.0,124.0,9.1274185,140.0,1.8259999999999998,1102_mrw_activities_2,1653282817.0,28800.0,1730.0,8875927470.0
137.0,WALKING,119.0,12.27295,120.0,1.358,,vivosmart4APAC,1996.67,1470.0,129.0,8.375209,148.0,1.99,1102_mrw_activities_2,1653367695.0,28800.0,2598.0,8881847917.0
77.0,WALKING,104.0,12.309208,122.0,1.354,,vivosmart4APAC,1063.12,785.0,127.0,6.970584,174.0,2.391,1102_mrw_activities_2,1653434337.0,28800.0,1406.0,8887240422.0
77.0,WALKING,107.0,15.723270000000001,118.0,1.06,,vivosmart4APAC,900.34,850.0,126.0,8.37942,154.0,1.989,1102_mrw_activities_2,1653474155.0,28800.0,1260.0,8889274157.0
106.0,WALKING,126.0,10.636035000000001,122.0,1.567,,vivosmart4APAC,1543.53,985.0,161.0,8.5470085,140.0,1.95,1102_mrw_activities_2,1653541163.0,28800.0,1942.0,8893988865.0
75.0,WALKING,85.0,13.020833,122.0,1.28,,vivosmart4APAC,1060.41,828.0,102.0,8.941345,138.0,1.864,1102_mrw_activities_2,1653606509.0,28800.0,1390.0,8899607990.0
156.0,WALKING,117.0,11.646868,120.0,1.431,,vivosmart4APAC,2271.13,1587.0,125.0,9.611688000000001,130.0,1.734,1102_mrw_activities_2,1653626956.0,28800.0,2924.0,8900370956.0
325.0,HIKING,100.0,32.938076,36.9375,0.506,,fenix5+APAC,3022.05,5972.0,170.0,9.706853,228.0,1.7169999999999999,1102_mrw_activities_6,1648690469.0,28800.0,5012.0,8555620529.0
95.0,WALKING,91.0,15.001501000000001,86.203125,1.111,,fenix5+APAC,1586.76,1428.0,108.0,1.0108975,165.0,16.487000000000002,1102_mrw_activities_6,1649078803.0,28800.0,2318.0,8579493117.0
80.0,WALKING,104.0,14.220704000000001,93.375,1.172,,fenix5+APAC,1359.33,1160.0,141.0,4.789272,132.0,3.48,1102_mrw_activities_6,1649084046.0,28800.0,2052.0,8579873844.0
1076.0,HIKING,125.0,26.709402,48.5,0.624,,fenix5+APAC,7270.82,11652.0,176.0,5.223023,238.0,3.1910000000000003,1102_mrw_activities_6,1649553928.0,28800.0,13516.0,8610799196.0
54.0,WALKING,117.0,11.862397,120.0,1.405,,vivosmart4APAC,1129.89,804.0,131.0,8.341675,136.0,1.9980000000000002,1102_mrw_activities_8,1649574636.0,28800.0,1552.0,8611184846.0
73.0,WALKING,126.0,16.534391,120.0,1.008,,vivosmart4APAC,1127.5,1119.0,138.0,8.3668,156.0,1.992,1102_mrw_activities_8,1649576051.0,28800.0,1608.0,8611185199.0
64.0,WALKING,115.0,16.534391,116.0,1.008,,vivosmart4APAC,1021.56,1014.0,132.0,9.792401,132.0,1.702,1102_mrw_activities_8,1649758225.0,28800.0,1496.0,8624130917.0
83.0,WALKING,139.0,13.958682000000001,122.0,1.194,,vivosmart4APAC,1357.99,1138.0,153.0,4.7200985,244.0,3.531,1102_mrw_activities_8,1650613721.0,28800.0,1898.0,8684066028.0
46.0,WALKING,113.0,13.796909,124.0,1.208,,vivosmart4APAC,782.09,647.0,135.0,9.763717999999999,132.0,1.7069999999999999,1102_mrw_activities_8,1650678708.0,28800.0,1072.0,8688531990.0
69.0,WALKING,100.0,50.9684,94.0,0.327,,vivosmart4APAC,455.31,1393.0,113.0,8.275406,158.0,2.0140000000000002,1102_mrw_activities_8,1650787044.0,28800.0,1084.0,8695825571.0
40.0,WALKING,107.0,23.212629999999997,104.0,0.718,,vivosmart4APAC,500.02,696.0,114.0,8.653513,152.0,1.926,1102_mrw_activities_8,1650789912.0,28800.0,874.0,8695826071.0
,BREATHWORK,71.0,,,,,venu2Asia,,349.0,75.0,,,,1102_mrw_activities_9,1650908748.0,28800.0,,8705063545.0
73.0,WALKING,116.0,12.192148,114.0,1.367,429.0,vivosmart4APAC,1511.84,1105.0,143.0,10.515246000000001,126.0,1.585,1092_mr_activities_1,1588139100.0,28800.0,2102.0,4857355211.0
40.0,WALKING,107.0,14.184398000000002,128.0,1.175,530.0,vivosmart4APAC,815.01,693.0,116.0,4.355021499999999,226.0,3.827,1092_mr_activities_1,1590750936.0,28800.0,1052.0,5009926485.0
11.0,RUNNING,134.0,18.66368,112.0,0.893,416.0,vivosmart4APAC,93.63,104.0,147.0,11.155735,118.0,1.494,1092_mr_activities_10,1574247181.0,28800.0,120.0,4790657801.0
77.0,RUNNING,148.0,8.3375025,140.0,1.999,506.0,vivosmart4APAC,1184.42,592.0,159.0,6.56168,158.0,2.54,1092_mr_activities_10,1588502362.0,28800.0,1372.0,4889778138.0
38.0,WALKING,107.0,13.627691,106.0,1.2229999999999999,525.0,vivosmart4APAC,874.16,714.0,122.0,11.330161,118.0,1.4709999999999999,1092_mr_activities_11,1588032766.0,28800.0,1288.0,4986607187.0
47.0,WALKING,103.0,20.128823999999998,110.0,0.828,525.0,vivosmart4APAC,716.18,864.0,119.0,11.015641,126.0,1.5130000000000001,1092_mr_activities_11,1588043902.0,28800.0,1322.0,4986607685.0
72.0,WALKING,100.0,10.928962,144.0,1.525,525.0,vivosmart4APAC,2292.14,1503.0,115.0,4.5376167,222.0,3.673,1092_mr_activities_11,1588422153.0,28800.0,3508.0,4986608487.0
50.0,WALKING,96.0,43.066322,100.0,0.387,525.0,vivosmart4APAC,383.58,991.0,109.0,11.904762,114.0,1.4,1092_mr_activities_11,1588573086.0,28800.0,1296.0,4986609067.0
41.0,WALKING,100.0,13.672410000000001,136.0,1.219,525.0,vivosmart4APAC,1014.69,832.0,112.0,4.796163,210.0,3.475,1092_mr_activities_11,1588755062.0,28800.0,1782.0,4986609547.0
37.0,WALKING,97.0,13.164824,146.0,1.266,525.0,vivosmart4APAC,949.25,749.0,109.0,4.7254515,212.0,3.5269999999999997,1092_mr_activities_11,1588763481.0,28800.0,1472.0,4986609989.0
43.0,WALKING,109.0,34.72222,96.0,0.48,525.0,vivosmart4APAC,369.8,769.0,122.0,12.121212,120.0,1.375,1092_mr_activities_11,1588818605.0,28800.0,1096.0,4986610417.0
50.0,WALKING,104.0,22.31147,104.0,0.747,525.0,vivosmart4APAC,720.25,963.0,125.0,10.836585000000001,130.0,1.538,1092_mr_activities_11,1588901869.0,28800.0,1484.0,4986610933.0
50.0,WALKING,101.0,18.018017,106.0,0.925,525.0,vivosmart4APAC,904.77,978.0,114.0,5.038291,222.0,3.3080000000000003,1092_mr_activities_11,1589158385.0,28800.0,1422.0,4986611532.0
53.0,WALKING,96.0,18.294914000000002,104.0,0.9109999999999999,525.0,vivosmart4APAC,958.03,1051.0,108.0,11.384335499999999,138.0,1.464,1092_mr_activities_11,1589159527.0,28800.0,1462.0,4986612027.0
93.0,WALKING,97.0,20.056156,104.0,0.831,525.0,vivosmart4APAC,1581.64,1903.0,118.0,9.867771000000001,156.0,1.689,1092_mr_activities_11,1589242998.0,28800.0,2482.0,4986615348.0
44.0,WALKING,103.0,21.673170000000002,102.0,0.769,525.0,vivosmart4APAC,653.3,849.0,120.0,11.052166,118.0,1.508,1092_mr_activities_11,1589245632.0,28800.0,1170.0,4986615836.0
79.0,WALKING,98.0,17.825312,108.0,0.935,525.0,vivosmart4APAC,1394.56,1491.0,119.0,5.453752,210.0,3.056,1092_mr_activities_11,1589327221.0,28800.0,2346.0,4986616542.0
72.0,WALKING,93.0,21.729682999999998,106.0,0.767,525.0,vivosmart4APAC,1151.45,1501.0,115.0,9.944312,210.0,1.676,1092_mr_activities_11,1589328786.0,28800.0,1976.0,4986617279.0
144.0,WALKING,96.0,18.395878,106.0,0.9059999999999999,525.0,vivosmart4APAC,2668.71,2947.0,119.0,4.391743,218.0,3.795,1092_mr_activities_11,1589414659.0,28800.0,4302.0,4986620377.0
40.0,WALKING,98.0,20.885548,110.0,0.7979999999999999,525.0,vivosmart4APAC,643.79,806.0,114.0,5.112474400000001,220.0,3.26,1092_mr_activities_11,1589418062.0,28800.0,1018.0,4986620974.0
99.0,WALKING,97.0,15.165301000000001,110.0,1.099,525.0,vivosmart4APAC,2124.13,1932.0,113.0,4.9149709999999995,220.0,3.391,1092_mr_activities_11,1589500571.0,28800.0,3054.0,4986621861.0
84.0,WALKING,104.0,23.674242,112.0,0.7040000000000001,525.0,vivosmart4APAC,1014.78,1442.0,129.0,6.813845599999999,192.0,2.4459999999999997,1092_mr_activities_11,1589503671.0,28800.0,1978.0,4986622526.0
43.0,WALKING,101.0,19.447687,110.0,0.857,525.0,vivosmart4APAC,656.62,765.0,112.0,10.676916,142.0,1.561,1092_mr_activities_11,1589519863.0,28800.0,1178.0,4986622949.0
64.0,WALKING,93.0,17.379215,112.0,0.9590000000000001,525.0,vivosmart4APAC,1087.12,1133.0,105.0,9.437524,138.0,1.766,1092_mr_activities_11,1589761038.0,28800.0,1686.0,4986623613.0
39.0,WALKING,97.0,20.627062,106.0,0.8079999999999999,525.0,vivosmart4APAC,599.1,741.0,116.0,10.815488,116.0,1.541,1092_mr_activities_11,1589763095.0,28800.0,1068.0,4986624066.0
64.0,WALKING,104.0,10.9218,124.0,1.526,525.0,vivosmart4APAC,1781.24,1167.0,114.0,4.907735,214.0,3.3960000000000004,1092_mr_activities_11,1589874715.0,28800.0,2858.0,4986624785.0
130.0,WALKING,95.0,15.903307999999999,108.0,1.048,525.0,vivosmart4APAC,2554.8,2438.0,113.0,5.1519837,212.0,3.235,1092_mr_activities_11,1589934311.0,28800.0,4106.0,4986627251.0
81.0,WALKING,108.0,16.85204,152.0,0.9890000000000001,525.0,vivosmart4APAC,1298.19,17.0,130.0,10.010011,132.0,1.665,1092_mr_activities_11,1590100320.0,28800.0,2234.0,4986627765.0
70.0,WALKING,112.0,17.325018,112.0,0.9620000000000001,527.0,vivosmart4APAC,1232.78,1349.0,123.0,11.008366,122.0,1.514,1092_mr_activities_11,1590551661.0,28800.0,1998.0,4995376755.0
85.0,WALKING,100.0,18.896445999999997,106.0,0.882,601.0,vivosmart4APAC,379.73,1397.0,120.0,8.989572,146.0,1.854,1092_mr_activities_11,1590975974.0,28800.0,652.0,5021015851.0
64.0,WALKING,110.0,30.303028,102.0,0.55,512.0,vivosmart4APAC,557.79,808.0,115.0,7.143878,158.0,2.333,1092_mr_activities_2,1589184841.0,28800.0,902.0,4920366780.0
119.0,WALKING,92.0,20.859407,116.0,0.799,510.0,vivosmart4APAC,1181.68,690.0,141.0,5.765018,166.0,2.891,1092_mr_activities_3,1589012339.0,28800.0,1704.0,4909106773.0
77.0,WALKING,104.0,16.041065,110.0,1.0390000000000001,514.0,vivosmart4APAC,572.26,698.0,123.0,9.809691,118.0,1.699,1092_mr_activities_3,1589453098.0,28800.0,824.0,4929746615.0
99.0,WALKING,107.0,20.938025,106.0,0.7959999999999999,516.0,vivosmart4APAC,784.47,1136.0,126.0,9.908838000000001,142.0,1.682,1092_mr_activities_3,1589469863.0,28800.0,1080.0,4942354998.0
114.0,WALKING,112.0,18.018017,108.0,0.925,516.0,vivosmart4APAC,1138.84,718.0,120.0,8.573388000000001,124.0,1.944,1092_mr_activities_3,1589471550.0,28800.0,1518.0,4942355187.0
177.0,WALKING,109.0,16.518005,108.0,1.0090000000000001,516.0,vivosmart4APAC,988.17,848.0,168.0,7.9289565,152.0,2.102,1092_mr_activities_3,1589535970.0,28800.0,1330.0,4942355475.0
68.0,WALKING,124.0,18.705574,104.0,0.8909999999999999,530.0,vivosmart4APAC,803.93,1128.0,121.0,7.9706674,194.0,2.0909999999999997,1092_mr_activities_3,1590732008.0,28800.0,1114.0,5009735809.0
274.0,WALKING,103.0,15.738117,112.0,1.0590000000000002,530.0,vivosmart4APAC,3776.0,1108.0,196.0,4.7687173,206.0,3.495,1092_mr_activities_3,1590797977.0,28800.0,3562.0,5009736016.0
95.0,WALKING,157.0,7.316358599999999,142.0,2.278,602.0,vivosmart4APAC,710.36,759.0,138.0,8.640056,122.0,1.929,1092_mr_activities_3,1590839902.0,28800.0,1018.0,5026212124.0
55.0,RUNNING,125.0,19.047619,110.0,0.875,507.0,vivosmart4APAC,649.1,1657.0,121.0,10.690613,110.0,1.5590000000000002,1092_mr_activities_4,1588845089.0,28800.0,842.0,4894678318.0
179.0,WALKING,110.0,17.379215,108.0,0.9590000000000001,512.0,vivosmart4APAC,2834.38,811.0,126.0,9.038322,116.0,1.844,1092_mr_activities_4,1589094573.0,28800.0,3570.0,4920638022.0
71.0,WALKING,109.0,12.909889,110.0,1.291,521.0,vivosmart4APAC,998.98,676.0,123.0,8.296000999999999,122.0,2.009,1092_mr_activities_4,1589298796.0,28800.0,1200.0,4965504012.0
63.0,WALKING,104.0,14.160294,112.0,1.177,521.0,vivosmart4APAC,813.79,2195.0,118.0,9.033422999999999,132.0,1.845,1092_mr_activities_4,1589366185.0,28800.0,1062.0,4965504863.0
51.0,WALKING,104.0,17.041582000000002,104.0,0.978,521.0,vivosmart4APAC,809.27,848.0,117.0,3.8017032,228.0,4.3839999999999995,1092_mr_activities_4,1589455611.0,28800.0,870.0,4965505336.0
18.0,WALKING,96.0,13.333332999999998,116.0,1.25,521.0,vivosmart4APAC,359.78,832.0,150.0,5.413012999999999,180.0,3.0789999999999997,1092_mr_activities_4,1589465249.0,28800.0,390.0,4965505785.0
130.0,WALKING,141.0,6.1774154,174.0,2.698,521.0,vivosmart4APAC,1838.92,647.0,192.0,4.4802865999999995,244.0,3.72,1092_mr_activities_4,1589467387.0,28800.0,2210.0,4965506194.0
71.0,WALKING,155.0,8.005123,156.0,2.082,531.0,vivosmart4APAC,1752.15,781.0,142.0,5.338458,174.0,3.122,1092_mr_activities_4,1590633566.0,28800.0,1804.0,5015955072.0
70.0,WALKING,116.0,6.38325,162.0,2.611,506.0,vivosmart4APAC,662.74,756.0,117.0,6.839010000000001,156.0,2.437,1092_mr_activities_5,1588163730.0,28800.0,1100.0,4888146544.0
62.0,RUNNING,107.0,18.35536,104.0,0.9079999999999999,527.0,vivosmart4APAC,568.37,133.0,117.0,7.716048700000001,158.0,2.16,1092_mr_activities_5,1588764416.0,28800.0,958.0,4996959285.0
51.0,RUNNING,100.0,29.394476,90.0,0.5670000000000001,527.0,vivosmart4APAC,797.02,883.0,118.0,7.7591558,152.0,2.148,1092_mr_activities_5,1588764730.0,28800.0,1078.0,4996959639.0
10.0,RUNNING,107.0,15.179112,102.0,1.0979999999999999,527.0,vivosmart4APAC,297.28,671.0,119.0,2.4203699,206.0,6.886,1092_mr_activities_5,1588845085.0,28800.0,218.0,4996959911.0
71.0,WALKING,104.0,6.881365299999999,180.0,2.4219999999999997,526.0,vivosmart4APAC,1496.52,730.0,159.0,4.2691254999999995,196.0,3.904,1092_mr_activities_6,1589946604.0,28800.0,1758.0,4989762667.0
101.0,WALKING,139.0,8.970219,146.0,1.858,428.0,vivosmart4APAC,2313.97,1001.0,179.0,2.2332394,248.0,7.462999999999999,1092_mr_activities_7,1587699836.0,28800.0,2294.0,4850441153.0
81.0,WALKING,159.0,6.825007,154.0,2.4419999999999997,428.0,vivosmart4APAC,1955.6,725.0,181.0,3.6295006,238.0,4.592,1092_mr_activities_7,1587706774.0,28800.0,2104.0,4850443049.0
