awakeDurationInSeconds,date,deepSleepDurationInSeconds,durationInSeconds,lightSleepDurationInSeconds,id,remSleepInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,summaryId,unmeasurableSleepInSeconds,validation
840.0,,2220.0,29580.0,27360.0,1101_mr_sleeps_7,0.0,1621619940.0,28800.0,x39d29af-60a7f4e4-738c,0.0,AUTO_FINAL
2160.0,,1320.0,30060.0,28740.0,1101_mr_sleeps_7,0.0,1621708200.0,28800.0,x39d29af-60a94da8-756c,0.0,AUTO_FINAL
180.0,,3720.0,28140.0,24420.0,1101_mr_sleeps_7,0.0,1621797480.0,28800.0,x39d29af-60aaaa68-6dec,0.0,AUTO_FINAL
0.0,,3720.0,22440.0,18720.0,1101_mr_sleeps_7,0.0,1621881120.0,28800.0,x39d29af-60abf120-57a8,0.0,AUTO_FINAL
120.0,,300.0,25860.0,18000.0,1101_mr_sleeps_7,7560.0,1621007880.0,28800.0,x39d29af-609e9e08-6504,0.0,ENHANCED_TENTATIVE
1020.0,,2460.0,25680.0,23220.0,1101_mr_sleeps_7,0.0,1633536960.0,28800.0,x39d29af-615dcbc0-6450,0.0,AUTO_TENTATIVE
1800.0,,540.0,31680.0,25260.0,1101_mr_sleeps_7,5880.0,1633530420.0,28800.0,x39d29af-615db234-7bc0,0.0,ENHANCED_TENTATIVE
1320.0,,780.0,33540.0,27780.0,1101_mr_sleeps_7,4980.0,1633529040.0,28800.0,x39d29af-615dacd0-8304,0.0,ENHANCED_TENTATIVE
1380.0,,780.0,33420.0,27360.0,1101_mr_sleeps_7,5280.0,1633529100.0,28800.0,x39d29af-615dad0c-828c,0.0,ENHANCED_TENTATIVE
1140.0,,4380.0,21600.0,17220.0,1101_mr_sleeps_7,0.0,1633623600.0,28800.0,x39d29af-615f1e30-5460,0.0,AUTO_TENTATIVE
1140.0,,4380.0,24540.0,20160.0,1101_mr_sleeps_7,0.0,1633623600.0,28800.0,x39d29af-615f1e30-5fdc,0.0,AUTO_TENTATIVE
1380.0,,780.0,33420.0,27360.0,1101_mr_sleeps_7,5280.0,1633529100.0,28800.0,x39d29af-615dad0c-828c,0.0,ENHANCED_TENTATIVE
960.0,,2940.0,28500.0,17400.0,1101_mr_sleeps_7,8160.0,1633624020.0,28800.0,x39d29af-615f1fd4-6f54,0.0,ENHANCED_TENTATIVE
420.0,,1920.0,28980.0,19200.0,1101_mr_sleeps_7,7860.0,1633624200.0,28800.0,x39d29af-615f2088-7134,0.0,ENHANCED_TENTATIVE
420.0,,1980.0,28860.0,19020.0,1101_mr_sleeps_7,7860.0,1633624320.0,28800.0,x39d29af-615f2100-70bc,0.0,ENHANCED_TENTATIVE
300.0,,3600.0,31440.0,27840.0,1101_mr_sleeps_7,0.0,1633709040.0,28800.0,x39d29af-61606bf0-7ad0,0.0,AUTO_TENTATIVE
420.0,,1980.0,28860.0,19020.0,1101_mr_sleeps_7,7860.0,1633624320.0,28800.0,x39d29af-615f2100-70bc,0.0,ENHANCED_TENTATIVE
600.0,,1140.0,34020.0,23700.0,1101_mr_sleeps_7,9180.0,1633707600.0,28800.0,x39d29af-61606650-84e4,0.0,ENHANCED_TENTATIVE
2040.0,,240.0,39420.0,28200.0,1101_mr_sleeps_7,10980.0,1633707420.0,28800.0,x39d29af-6160659c-99fc,0.0,ENHANCED_TENTATIVE
1620.0,,1380.0,45900.0,33540.0,1101_mr_sleeps_7,10980.0,1633701900.0,28800.0,x39d29af-6160500c-b34c,0.0,ENHANCED_TENTATIVE
1380.0,,0.0,46140.0,34500.0,1101_mr_sleeps_7,11640.0,1633701900.0,28800.0,x39d29af-6160500c-b43c,0.0,ENHANCED_TENTATIVE
360.0,,4740.0,23940.0,19200.0,1101_mr_sleeps_7,0.0,1633801200.0,28800.0,x39d29af-6161d3f0-5d84,0.0,AUTO_TENTATIVE
1380.0,,0.0,46140.0,34500.0,1101_mr_sleeps_7,11640.0,1633701900.0,28800.0,x39d29af-6160500c-b43c,0.0,ENHANCED_TENTATIVE
300.0,,2160.0,31140.0,22500.0,1101_mr_sleeps_7,6480.0,1633799760.0,28800.0,x39d29af-6161ce50-79a4,0.0,ENHANCED_TENTATIVE
300.0,,1980.0,31320.0,22380.0,1101_mr_sleeps_7,6960.0,1633799700.0,28800.0,x39d29af-6161ce14-7a58,0.0,ENHANCED_TENTATIVE
1140.0,,1080.0,36060.0,27480.0,1101_mr_sleeps_7,7500.0,1633794120.0,28800.0,x39d29af-6161b848-8cdc,0.0,ENHANCED_TENTATIVE
60.0,,1620.0,7380.0,5760.0,1101_mr_sleeps_7,0.0,1633885560.0,28800.0,x39d29af-61631d78-1cd4,0.0,AUTO_TENTATIVE
960.0,,900.0,36600.0,27720.0,1101_mr_sleeps_7,7980.0,1633793820.0,28800.0,x39d29af-6161b71c-8ef8,0.0,ENHANCED_TENTATIVE
900.0,,1620.0,16860.0,15240.0,1101_mr_sleeps_7,0.0,1633885560.0,28800.0,x39d29af-61631d78-41dc,0.0,AUTO_TENTATIVE
960.0,,900.0,36600.0,27720.0,1101_mr_sleeps_7,7980.0,1633793820.0,28800.0,x39d29af-6161b71c-8ef8,0.0,ENHANCED_TENTATIVE
1140.0,,1140.0,25140.0,16500.0,1101_mr_sleeps_7,7500.0,1633877040.0,28800.0,x39d29af-6162fc30-6234,0.0,ENHANCED_TENTATIVE
1080.0,,0.0,25800.0,16680.0,1101_mr_sleeps_7,9120.0,1633876440.0,28800.0,x39d29af-6162f9d8-64c8,0.0,ENHANCED_TENTATIVE
1200.0,,0.0,26100.0,16800.0,1101_mr_sleeps_7,9300.0,1633876440.0,28800.0,x39d29af-6162f9d8-65f4,0.0,ENHANCED_TENTATIVE
1140.0,,0.0,25740.0,16860.0,1101_mr_sleeps_7,8880.0,1633876440.0,28800.0,x39d29af-6162f9d8-648c,0.0,ENHANCED_TENTATIVE
180.0,,13320.0,26820.0,13500.0,1101_mr_sleeps_7,0.0,1633970400.0,28800.0,x39d29af-616468e0-68c4,0.0,AUTO_TENTATIVE
1140.0,,0.0,25740.0,16860.0,1101_mr_sleeps_7,8880.0,1633876440.0,28800.0,x39d29af-6162f9d8-648c,0.0,ENHANCED_TENTATIVE
360.0,,540.0,29940.0,22560.0,1101_mr_sleeps_7,6840.0,1633970400.0,28800.0,x39d29af-616468e0-74f4,0.0,ENHANCED_TENTATIVE
840.0,,2820.0,21000.0,18180.0,1101_mr_sleeps_7,0.0,1634057820.0,28800.0,x39d29af-6165be5c-5208,0.0,AUTO_TENTATIVE
1140.0,,0.0,25740.0,16860.0,1101_mr_sleeps_7,8880.0,1633876440.0,28800.0,x39d29af-6162f9d8-648c,0.0,ENHANCED_TENTATIVE
360.0,,0.0,30480.0,23220.0,1101_mr_sleeps_7,7260.0,1633969860.0,28800.0,x39d29af-616466c4-7710,0.0,ENHANCED_TENTATIVE
660.0,,2880.0,28080.0,17880.0,1101_mr_sleeps_7,7320.0,1634057820.0,28800.0,x39d29af-6165be5c-6db0,0.0,ENHANCED_TENTATIVE
1680.0,,1980.0,36060.0,26040.0,1101_mr_sleeps_7,8040.0,1634048820.0,28800.0,x39d29af-61659b34-8cdc,0.0,ENHANCED_TENTATIVE
1320.0,,300.0,37560.0,30660.0,1101_mr_sleeps_7,6600.0,1634047680.0,28800.0,x39d29af-616596c0-92b8,0.0,ENHANCED_TENTATIVE
1200.0,,840.0,37740.0,30240.0,1101_mr_sleeps_7,6660.0,1634047620.0,28800.0,x39d29af-61659684-936c,0.0,ENHANCED_TENTATIVE
0.0,,2220.0,12120.0,9900.0,1101_mr_sleeps_7,0.0,1634141820.0,28800.0,x39d29af-6167067c-2f58,0.0,AUTO_TENTATIVE
360.0,,2340.0,25560.0,23220.0,1101_mr_sleeps_7,0.0,1634141820.0,28800.0,x39d29af-6167067c-63d8,0.0,AUTO_TENTATIVE
1200.0,,840.0,37740.0,30240.0,1101_mr_sleeps_7,6660.0,1634047620.0,28800.0,x39d29af-61659684-936c,0.0,ENHANCED_TENTATIVE
780.0,,3120.0,27180.0,16440.0,1101_mr_sleeps_7,7620.0,1634142240.0,28800.0,x39d29af-61670820-6a2c,0.0,ENHANCED_TENTATIVE
780.0,,3060.0,27240.0,16680.0,1101_mr_sleeps_7,7500.0,1634142180.0,28800.0,x39d29af-616707e4-6a68,0.0,ENHANCED_TENTATIVE
300.0,,2880.0,27840.0,17700.0,1101_mr_sleeps_7,7260.0,1634142060.0,28800.0,x39d29af-6167076c-6cc0,0.0,ENHANCED_TENTATIVE
0.0,,2880.0,8340.0,5460.0,1101_mr_sleeps_7,0.0,1634230860.0,28800.0,x39d29af-6168624c-2094,0.0,AUTO_TENTATIVE
420.0,,6300.0,27960.0,21660.0,1101_mr_sleeps_7,0.0,1634230860.0,28800.0,x39d29af-6168624c-6d38,0.0,AUTO_TENTATIVE
300.0,,2880.0,27840.0,17700.0,1101_mr_sleeps_7,7260.0,1634142060.0,28800.0,x39d29af-6167076c-6cc0,0.0,ENHANCED_TENTATIVE
240.0,,3120.0,29520.0,19380.0,1101_mr_sleeps_7,7020.0,1634230440.0,28800.0,x39d29af-616860a8-7350,0.0,ENHANCED_TENTATIVE
1620.0,,3000.0,36720.0,25740.0,1101_mr_sleeps_7,7980.0,1634221860.0,28800.0,x39d29af-61683f24-8f70,0.0,ENHANCED_TENTATIVE
180.0,,840.0,10020.0,9180.0,1101_mr_sleeps_7,0.0,1634318280.0,28800.0,x39d29af-6169b7c8-2724,0.0,AUTO_TENTATIVE
900.0,,1800.0,39960.0,28440.0,1101_mr_sleeps_7,9720.0,1634219340.0,28800.0,x39d29af-6168354c-9c18,0.0,ENHANCED_TENTATIVE
240.0,,6780.0,26580.0,19800.0,1101_mr_sleeps_7,0.0,1634318280.0,28800.0,x39d29af-6169b7c8-67d4,0.0,AUTO_FINAL
0.0,,1320.0,9120.0,7800.0,1101_mr_sleeps_7,0.0,1634407440.0,28800.0,x39d29af-616b1410-23a0,0.0,AUTO_TENTATIVE
900.0,,1800.0,39960.0,28440.0,1101_mr_sleeps_7,9720.0,1634219340.0,28800.0,x39d29af-6168354c-9c18,0.0,ENHANCED_TENTATIVE
180.0,,960.0,27300.0,18660.0,1101_mr_sleeps_7,7680.0,1634318520.0,28800.0,x39d29af-6169b8b8-6aa4,0.0,ENHANCED_TENTATIVE
180.0,,960.0,27300.0,18660.0,1101_mr_sleeps_7,7680.0,1634318520.0,28800.0,x39d29af-6169b8b8-6aa4,0.0,ENHANCED_TENTATIVE
240.0,,360.0,18780.0,14340.0,1101_mr_sleeps_7,4080.0,1634403120.0,28800.0,x39d29af-616b0330-495c,0.0,ENHANCED_TENTATIVE
0.0,,0.0,17280.0,17280.0,1101_mr_sleeps_7,0.0,1634489940.0,28800.0,x39d29af-616c5654-4380,0.0,AUTO_TENTATIVE
180.0,,960.0,27300.0,18660.0,1101_mr_sleeps_7,7680.0,1634318520.0,28800.0,x39d29af-6169b8b8-6aa4,0.0,ENHANCED_TENTATIVE
240.0,,360.0,18780.0,14340.0,1101_mr_sleeps_7,4080.0,1634403120.0,28800.0,x39d29af-616b0330-495c,0.0,ENHANCED_TENTATIVE
480.0,,300.0,25320.0,17700.0,1101_mr_sleeps_7,7320.0,1634488020.0,28800.0,x39d29af-616c4ed4-62e8,0.0,ENHANCED_TENTATIVE
240.0,,0.0,25560.0,17580.0,1101_mr_sleeps_7,7980.0,1634488020.0,28800.0,x39d29af-616c4ed4-63d8,0.0,ENHANCED_TENTATIVE
180.0,,0.0,26040.0,18180.0,1101_mr_sleeps_7,7860.0,1634487600.0,28800.0,x39d29af-616c4d30-65b8,0.0,ENHANCED_TENTATIVE
300.0,,0.0,25920.0,17700.0,1101_mr_sleeps_7,8220.0,1634487600.0,28800.0,x39d29af-616c4d30-6540,0.0,ENHANCED_TENTATIVE
0.0,,1020.0,9300.0,8280.0,1101_mr_sleeps_7,0.0,1635265560.0,28800.0,x39d29af-61782c18-2454,0.0,AUTO_TENTATIVE
960.0,,0.0,35400.0,29160.0,1101_mr_sleeps_7,6240.0,1635083880.0,28800.0,x39d29af-61756668-8a48,0.0,ENHANCED_TENTATIVE
1200.0,,1920.0,36060.0,25680.0,1101_mr_sleeps_7,8460.0,1635172980.0,28800.0,x39d29af-6176c274-8cdc,0.0,ENHANCED_TENTATIVE
60.0,,1020.0,25980.0,24960.0,1101_mr_sleeps_7,0.0,1635265560.0,28800.0,x39d29af-61782c18-657c,0.0,AUTO_TENTATIVE
1500.0,,3660.0,32340.0,19680.0,1101_mr_sleeps_7,9000.0,1635258180.0,28800.0,x39d29af-61780f44-7e54,0.0,ENHANCED_TENTATIVE
1200.0,,1920.0,36060.0,25680.0,1101_mr_sleeps_7,8460.0,1635172980.0,28800.0,x39d29af-6176c274-8cdc,0.0,ENHANCED_TENTATIVE
1320.0,,180.0,36600.0,28860.0,1101_mr_sleeps_7,7560.0,1635257100.0,28800.0,x39d29af-61780b0c-8ef8,0.0,ENHANCED_TENTATIVE
1200.0,,0.0,36720.0,28740.0,1101_mr_sleeps_7,7980.0,1635257100.0,28800.0,x39d29af-61780b0c-8f70,0.0,ENHANCED_TENTATIVE
0.0,,2880.0,21600.0,18720.0,1101_mr_sleeps_7,0.0,1635353640.0,28800.0,x39d29af-61798428-5460,0.0,AUTO_TENTATIVE
1200.0,,1920.0,36060.0,25680.0,1101_mr_sleeps_7,8460.0,1635172980.0,28800.0,x39d29af-6176c274-8cdc,0.0,ENHANCED_TENTATIVE
1200.0,,0.0,36720.0,28740.0,1101_mr_sleeps_7,7980.0,1635257100.0,28800.0,x39d29af-61780b0c-8f70,0.0,ENHANCED_TENTATIVE
0.0,,4800.0,26700.0,14820.0,1101_mr_sleeps_7,7080.0,1635353640.0,28800.0,x39d29af-61798428-684c,0.0,ENHANCED_TENTATIVE
960.0,,5280.0,24780.0,19500.0,1101_mr_sleeps_7,0.0,1635441360.0,28800.0,x39d29af-617adad0-60cc,0.0,AUTO_TENTATIVE
1200.0,,0.0,36720.0,28740.0,1101_mr_sleeps_7,7980.0,1635257100.0,28800.0,x39d29af-61780b0c-8f70,0.0,ENHANCED_TENTATIVE
360.0,,3120.0,28440.0,18360.0,1101_mr_sleeps_7,6960.0,1635351540.0,28800.0,x39d29af-61797bf4-6f18,0.0,ENHANCED_TENTATIVE
1260.0,,4860.0,26280.0,16020.0,1101_mr_sleeps_7,5400.0,1635441600.0,28800.0,x39d29af-617adbc0-66a8,0.0,ENHANCED_TENTATIVE
960.0,,3360.0,26880.0,18120.0,1101_mr_sleeps_7,5400.0,1635441300.0,28800.0,x39d29af-617ada94-6900,0.0,ENHANCED_TENTATIVE
0.0,,2040.0,27120.0,25080.0,1101_mr_sleeps_7,0.0,1635528240.0,28800.0,x39d29af-617c2e30-69f0,0.0,AUTO_TENTATIVE
960.0,,3360.0,26880.0,18120.0,1101_mr_sleeps_7,5400.0,1635441300.0,28800.0,x39d29af-617ada94-6900,0.0,ENHANCED_TENTATIVE
540.0,,3000.0,33660.0,21420.0,1101_mr_sleeps_7,9240.0,1635525780.0,28800.0,x39d29af-617c2494-837c,0.0,ENHANCED_TENTATIVE
660.0,,2100.0,22440.0,20340.0,1101_mr_sleeps_7,0.0,1635616800.0,28800.0,x39d29af-617d8820-57a8,0.0,AUTO_TENTATIVE
960.0,,3360.0,26880.0,18120.0,1101_mr_sleeps_7,5400.0,1635441300.0,28800.0,x39d29af-617ada94-6900,0.0,ENHANCED_TENTATIVE
540.0,,4140.0,40620.0,26460.0,1101_mr_sleeps_7,10020.0,1635522780.0,28800.0,x39d29af-617c18dc-9eac,0.0,ENHANCED_TENTATIVE
2220.0,,2760.0,36720.0,26760.0,1101_mr_sleeps_7,7200.0,1635603060.0,28800.0,x39d29af-617d5274-8f70,0.0,ENHANCED_TENTATIVE
1860.0,,0.0,38340.0,26640.0,1101_mr_sleeps_7,11700.0,1635601920.0,28800.0,x39d29af-617d4e00-95c4,0.0,ENHANCED_TENTATIVE
540.0,,6240.0,16740.0,10500.0,1101_mr_sleeps_7,0.0,1635703800.0,28800.0,x39d29af-617edbf8-4164,0.0,AUTO_TENTATIVE
240.0,,3360.0,24780.0,16560.0,1101_mr_sleeps_7,4860.0,1635698520.0,28800.0,x39d29af-617ec758-60cc,0.0,ENHANCED_TENTATIVE
1860.0,,0.0,38340.0,26640.0,1101_mr_sleeps_7,11700.0,1635601920.0,28800.0,x39d29af-617d4e00-95c4,0.0,ENHANCED_TENTATIVE
780.0,,480.0,32880.0,24960.0,1101_mr_sleeps_7,7440.0,1635689940.0,28800.0,x39d29af-617ea5d4-8070,0.0,ENHANCED_TENTATIVE
720.0,,0.0,33120.0,26220.0,1101_mr_sleeps_7,6900.0,1635689820.0,28800.0,x39d29af-617ea55c-8160,0.0,ENHANCED_TENTATIVE
60.0,,9300.0,28080.0,18780.0,1101_mr_sleeps_7,0.0,1635785640.0,28800.0,x39d29af-61801ba8-6db0,0.0,AUTO_TENTATIVE
1860.0,,0.0,38340.0,26640.0,1101_mr_sleeps_7,11700.0,1635601920.0,28800.0,x39d29af-617d4e00-95c4,0.0,ENHANCED_TENTATIVE
720.0,,0.0,33120.0,26220.0,1101_mr_sleeps_7,6900.0,1635689820.0,28800.0,x39d29af-617ea55c-8160,0.0,ENHANCED_TENTATIVE
180.0,,1620.0,28680.0,17760.0,1101_mr_sleeps_7,9300.0,1635786060.0,28800.0,x39d29af-61801d4c-7008,0.0,ENHANCED_TENTATIVE
0.0,,1920.0,12420.0,10500.0,1101_mr_sleeps_7,0.0,1635871800.0,28800.0,x39d29af-61816c38-3084,0.0,AUTO_TENTATIVE
240.0,,600.0,29700.0,19620.0,1101_mr_sleeps_7,9480.0,1635785160.0,28800.0,x39d29af-618019c8-7404,0.0,ENHANCED_TENTATIVE
0.0,,3420.0,28020.0,24600.0,1101_mr_sleeps_7,0.0,1635871800.0,28800.0,x39d29af-61816c38-6d74,0.0,AUTO_TENTATIVE
240.0,,600.0,29700.0,19620.0,1101_mr_sleeps_7,9480.0,1635785160.0,28800.0,x39d29af-618019c8-7404,0.0,ENHANCED_TENTATIVE
1380.0,,2580.0,32100.0,19020.0,1101_mr_sleeps_7,10500.0,1635867840.0,28800.0,x39d29af-61815cc0-7d64,0.0,ENHANCED_TENTATIVE
180.0,,540.0,22080.0,21540.0,1101_mr_sleeps_7,0.0,1635958140.0,28800.0,x39d29af-6182bd7c-5640,0.0,AUTO_TENTATIVE
1380.0,,0.0,35940.0,24420.0,1101_mr_sleeps_7,11520.0,1635864000.0,28800.0,x39d29af-61814dc0-8c64,0.0,ENHANCED_TENTATIVE
0.0,,1560.0,19740.0,12360.0,1101_mr_sleeps_7,5820.0,1635960660.0,28800.0,x39d29af-6182c754-4d1c,0.0,ENHANCED_TENTATIVE
1380.0,,0.0,35940.0,24420.0,1101_mr_sleeps_7,11520.0,1635864000.0,28800.0,x39d29af-61814dc0-8c64,0.0,ENHANCED_TENTATIVE
180.0,,1800.0,26880.0,15540.0,1101_mr_sleeps_7,9540.0,1635960480.0,28800.0,x39d29af-6182c6a0-6900,0.0,ENHANCED_TENTATIVE
720.0,,1320.0,28020.0,17040.0,1101_mr_sleeps_7,9660.0,1635958800.0,28800.0,x39d29af-6182c010-6d74,0.0,ENHANCED_TENTATIVE
2040.0,,480.0,35820.0,23220.0,1101_mr_sleeps_7,12120.0,1635949680.0,28800.0,x39d29af-61829c70-8bec,0.0,ENHANCED_TENTATIVE
360.0,,2160.0,28380.0,26220.0,1101_mr_sleeps_7,0.0,1636044600.0,28800.0,x39d29af-61840f38-6edc,0.0,AUTO_TENTATIVE
2040.0,,480.0,35820.0,23220.0,1101_mr_sleeps_7,12120.0,1635949680.0,28800.0,x39d29af-61829c70-8bec,0.0,ENHANCED_TENTATIVE
960.0,,4980.0,34560.0,22740.0,1101_mr_sleeps_7,6840.0,1636038240.0,28800.0,x39d29af-6183f660-8700,0.0,ENHANCED_TENTATIVE
420.0,,1020.0,20160.0,19140.0,1101_mr_sleeps_7,0.0,1636211700.0,28800.0,x39d29af-61869bf4-4ec0,0.0,AUTO_TENTATIVE
2040.0,,480.0,35820.0,23220.0,1101_mr_sleeps_7,12120.0,1635949680.0,28800.0,x39d29af-61829c70-8bec,0.0,ENHANCED_TENTATIVE
480.0,,1740.0,36480.0,28980.0,1101_mr_sleeps_7,5760.0,1636036860.0,28800.0,x39d29af-6183f0fc-8e80,0.0,ENHANCED_TENTATIVE
1260.0,,360.0,32640.0,22440.0,1101_mr_sleeps_7,9840.0,1636203840.0,28800.0,x39d29af-61867d40-7f80,0.0,ENHANCED_TENTATIVE
1200.0,,480.0,31680.0,31200.0,1101_mr_sleeps_7,0.0,1636306380.0,28800.0,x39d29af-61880dcc-7bc0,0.0,AUTO_FINAL
540.0,,1200.0,22800.0,21600.0,1101_mr_sleeps_7,0.0,1636389660.0,28800.0,x39d29af-6189531c-5910,0.0,AUTO_FINAL
0.0,,5040.0,25260.0,20220.0,1101_mr_sleeps_7,0.0,1636480560.0,28800.0,x39d29af-618ab630-62ac,0.0,AUTO_TENTATIVE
1260.0,,360.0,32640.0,22440.0,1101_mr_sleeps_7,9840.0,1636203840.0,28800.0,x39d29af-61867d40-7f80,0.0,ENHANCED_TENTATIVE
360.0,,0.0,35880.0,22680.0,1101_mr_sleeps_7,13200.0,1636202160.0,28800.0,x39d29af-618676b0-8c28,0.0,ENHANCED_TENTATIVE
1860.0,,0.0,50100.0,40380.0,1101_mr_sleeps_7,9720.0,1636291200.0,28800.0,x39d29af-6187d280-c3b4,0.0,ENHANCED_TENTATIVE
60.0,,2940.0,23040.0,13920.0,1101_mr_sleeps_7,6180.0,1636390260.0,28800.0,x39d29af-61895574-5a00,0.0,ENHANCED_TENTATIVE
0.0,,1440.0,32880.0,21720.0,1101_mr_sleeps_7,9720.0,1636473900.0,28800.0,x39d29af-618a9c2c-8070,0.0,ENHANCED_TENTATIVE
480.0,,1980.0,40380.0,27300.0,1101_mr_sleeps_7,11100.0,1636465920.0,28800.0,x39d29af-618a7d00-9dbc,0.0,ENHANCED_TENTATIVE
480.0,,1980.0,40500.0,28560.0,1101_mr_sleeps_7,9960.0,1636465800.0,28800.0,x39d29af-618a7c88-9e34,0.0,ENHANCED_TENTATIVE
360.0,,4380.0,25800.0,21420.0,1101_mr_sleeps_7,0.0,1636565520.0,28800.0,x39d29af-618c0210-64c8,0.0,AUTO_TENTATIVE
480.0,,1980.0,40500.0,28560.0,1101_mr_sleeps_7,9960.0,1636465800.0,28800.0,x39d29af-618a7c88-9e34,0.0,ENHANCED_TENTATIVE
60.0,,3480.0,28440.0,17700.0,1101_mr_sleeps_7,7260.0,1636563360.0,28800.0,x39d29af-618bf9a0-6f18,0.0,ENHANCED_TENTATIVE
0.0,,0.0,7920.0,7920.0,1101_mr_sleeps_7,0.0,1637167440.0,28800.0,x39d29af-61953150-1ef0,0.0,AUTO_TENTATIVE
300.0,,1740.0,31500.0,20700.0,1101_mr_sleeps_7,9060.0,1636993560.0,28800.0,x39d29af-61928a18-7b0c,0.0,ENHANCED_TENTATIVE
120.0,,3180.0,30600.0,21240.0,1101_mr_sleeps_7,6180.0,1637080980.0,28800.0,x39d29af-6193df94-7788,0.0,ENHANCED_TENTATIVE
840.0,,840.0,26160.0,25320.0,1101_mr_sleeps_7,0.0,1637167440.0,28800.0,x39d29af-61953150-6630,0.0,AUTO_TENTATIVE
120.0,,3180.0,30600.0,21240.0,1101_mr_sleeps_7,6180.0,1637080980.0,28800.0,x39d29af-6193df94-7788,0.0,ENHANCED_TENTATIVE
1140.0,,840.0,30240.0,21900.0,1101_mr_sleeps_7,7500.0,1637163240.0,28800.0,x39d29af-619520e8-7620,0.0,ENHANCED_TENTATIVE
840.0,,420.0,34980.0,27300.0,1101_mr_sleeps_7,7260.0,1637158860.0,28800.0,x39d29af-61950fcc-88a4,0.0,ENHANCED_TENTATIVE
60.0,,2160.0,8280.0,6120.0,1101_mr_sleeps_7,0.0,1637257200.0,28800.0,x39d29af-61968ff0-2058,0.0,AUTO_TENTATIVE
300.0,,3300.0,20460.0,17160.0,1101_mr_sleeps_7,0.0,1637257200.0,28800.0,x39d29af-61968ff0-4fec,0.0,AUTO_TENTATIVE
120.0,,2220.0,24600.0,16500.0,1101_mr_sleeps_7,5880.0,1637253240.0,28800.0,x39d29af-61968078-6018,0.0,ENHANCED_TENTATIVE
600.0,,3480.0,30180.0,26700.0,1101_mr_sleeps_7,0.0,1637342340.0,28800.0,x39d29af-6197dc84-75e4,0.0,AUTO_FINAL
120.0,,2220.0,24600.0,16500.0,1101_mr_sleeps_7,5880.0,1637253240.0,28800.0,x39d29af-61968078-6018,0.0,ENHANCED_TENTATIVE
840.0,,420.0,34980.0,27300.0,1101_mr_sleeps_7,7260.0,1637158860.0,28800.0,x39d29af-61950fcc-88a4,0.0,ENHANCED_TENTATIVE
1320.0,,780.0,34380.0,24360.0,1101_mr_sleeps_7,9240.0,1637247180.0,28800.0,x39d29af-619668cc-864c,0.0,ENHANCED_TENTATIVE
180.0,,3780.0,27840.0,17220.0,1101_mr_sleeps_7,6840.0,1637342160.0,28800.0,x39d29af-6197dbd0-6cc0,0.0,ENHANCED_TENTATIVE
240.0,,1980.0,29760.0,18780.0,1101_mr_sleeps_7,9000.0,1637341560.0,28800.0,x39d29af-6197d978-7440,0.0,ENHANCED_TENTATIVE
0.0,,1800.0,17220.0,15420.0,1101_mr_sleeps_7,0.0,1637430840.0,28800.0,x39d29af-61993638-4344,0.0,AUTO_TENTATIVE
240.0,,1980.0,29760.0,18780.0,1101_mr_sleeps_7,9000.0,1637341560.0,28800.0,x39d29af-6197d978-7440,0.0,ENHANCED_TENTATIVE
1800.0,,600.0,31980.0,25560.0,1101_mr_sleeps_7,5820.0,1637419260.0,28800.0,x39d29af-619908fc-7cec,0.0,ENHANCED_TENTATIVE
120.0,,1500.0,22140.0,20640.0,1101_mr_sleeps_7,0.0,1637514780.0,28800.0,x39d29af-619a7e1c-567c,0.0,AUTO_TENTATIVE
1200.0,,1560.0,44580.0,31380.0,1101_mr_sleeps_7,11640.0,1637415180.0,28800.0,x39d29af-6198f90c-ae24,0.0,ENHANCED_TENTATIVE
1440.0,,540.0,29940.0,22440.0,1101_mr_sleeps_7,6960.0,1637507040.0,28800.0,x39d29af-619a5fe0-74f4,0.0,ENHANCED_TENTATIVE
420.0,,4260.0,24300.0,20040.0,1101_mr_sleeps_7,0.0,1637685360.0,28800.0,x39d29af-619d1870-5eec,0.0,AUTO_TENTATIVE
300.0,,2100.0,9000.0,6900.0,1101_mr_sleeps_7,0.0,1637770980.0,28800.0,x39d29af-619e66e4-2328,0.0,AUTO_TENTATIVE
1140.0,,1080.0,33720.0,19500.0,1101_mr_sleeps_7,13140.0,1637680980.0,28800.0,x39d29af-619d0754-83b8,0.0,ENHANCED_TENTATIVE
180.0,,3120.0,21000.0,17880.0,1101_mr_sleeps_7,0.0,1637770980.0,28800.0,x39d29af-619e66e4-5208,0.0,AUTO_TENTATIVE
300.0,,2760.0,25080.0,17460.0,1101_mr_sleeps_7,4860.0,1637771280.0,28800.0,x39d29af-619e6810-61f8,0.0,ENHANCED_TENTATIVE
1140.0,,1080.0,33720.0,19500.0,1101_mr_sleeps_7,13140.0,1637680980.0,28800.0,x39d29af-619d0754-83b8,0.0,ENHANCED_TENTATIVE
180.0,,1140.0,25260.0,19920.0,1101_mr_sleeps_7,4200.0,1637771220.0,28800.0,x39d29af-619e67d4-62ac,0.0,ENHANCED_TENTATIVE
120.0,,2940.0,19380.0,16440.0,1101_mr_sleeps_7,0.0,1637859720.0,28800.0,x39d29af-619fc188-4bb4,0.0,AUTO_TENTATIVE
